"","Scenario_ID","Year","Task_ID","ServiceCat","ClinicalOrNon","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,"DPC.Asth.126","NCDs","Clinical",0.483333333333333,0.579166666666667,0.638166666666667,0.704166666666667,0.8,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"2","ComprehensiveModel",2021,"DPC.Asth.128","NCDs","Clinical",0.0833333333333333,0.1,0.114666666666667,0.116666666666667,0.15,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"3","ComprehensiveModel",2021,"DPC.Cncr.116","NCDs","Clinical",1.33166666666667,1.45,1.559,1.65,1.80083333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"4","ComprehensiveModel",2021,"DPC.Cncr.118","NCDs","Clinical",4.1325,4.5,4.85983333333333,5.21666666666667,5.555,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"5","ComprehensiveModel",2021,"DPC.Cncr.119B","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"6","ComprehensiveModel",2021,"DPC.Cncr.119C","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0170138888888889,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"7","ComprehensiveModel",2021,"DPC.Cncr.119D","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"8","ComprehensiveModel",2021,"DPC.Cncr.119E","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0175,0.0166666666666667,0.0174999999999992,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"9","ComprehensiveModel",2021,"DPC.Cncr.119F","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0170886075949367,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"10","ComprehensiveModel",2021,"DPC.Cncr.119G","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0168333333333333,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
