"","Scenario_ID","Year","ClinicalCat","ClinicalOrNon","WeeksPerYr.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"2","ComprehensiveModel",2021,"-","Non-productive",48,1590.68,1658.25,1704.69,1757.5,1804.6,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"3","ComprehensiveModel",2021,"Acute","Clinical",48,1620.56583333333,1687.35416666666,1731.87183333333,1768.19166666666,1824.89083333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"4","ComprehensiveModel",2021,"Chronic","Clinical",48,22.78,27.2,29.6,31.85,37.02,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"5","ComprehensiveModel",2021,"Preventive","Clinical",48,1359.59833333333,1411.44166666667,1462.95033333333,1511.10416666667,1567.83833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"6","ComprehensiveModel",2021,"Public Health","Clinical",48,4.74666666666667,5.525,6.05166666666667,6.55416666666667,7.605,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"7","ComprehensiveModel",2021,"Public Health","Non-clinical",48,264.26,286.35,306.898,325.5,351.02,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"8","ComprehensiveModel",2022,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"9","ComprehensiveModel",2022,"-","Non-productive",48,1600.93,1679.7,1721.232,1776.25,1828.11,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"10","ComprehensiveModel",2022,"Acute","Clinical",48,1612.59083333333,1706.475,1753.531,1813.0625,1859.17666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"11","ComprehensiveModel",2022,"Chronic","Clinical",48,22.19,26.55,29.166,31.6,36.62,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"12","ComprehensiveModel",2022,"Preventive","Clinical",48,1389.37916666667,1453.725,1502.88133333333,1547.95416666667,1632.47916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"13","ComprehensiveModel",2022,"Public Health","Clinical",48,4.58666666666667,5.67916666666667,6.19516666666667,6.83333333333333,7.70583333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"14","ComprehensiveModel",2022,"Public Health","Non-clinical",48,270.61,296.2,317.202,337.55,368.01,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"15","ComprehensiveModel",2023,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"16","ComprehensiveModel",2023,"-","Non-productive",48,1605.8,1687.55,1733.896,1788.75,1851.73,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"17","ComprehensiveModel",2023,"Acute","Clinical",48,1606.69333333333,1712.3875,1774.45016666666,1836.71249999999,1906.90833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"18","ComprehensiveModel",2023,"Chronic","Clinical",48,21,25.5,29.028,32,37.62,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"19","ComprehensiveModel",2023,"Preventive","Clinical",48,1417.40666666667,1480.725,1539.369,1592.58333333333,1661.04166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"20","ComprehensiveModel",2023,"Public Health","Clinical",48,4.6275,5.525,6.32233333333333,7.07916666666667,8.03333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"21","ComprehensiveModel",2023,"Public Health","Non-clinical",48,271.06,295.1,325.6,355.95,386.96,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"22","ComprehensiveModel",2024,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"23","ComprehensiveModel",2024,"-","Non-productive",48,1613.72,1696.9,1746.616,1805.55,1890.22,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"24","ComprehensiveModel",2024,"Acute","Clinical",48,1597.62583333333,1732.32916666666,1791.635,1853.19166666666,1947.385,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"25","ComprehensiveModel",2024,"Chronic","Clinical",48,20.2,24.4,28.756,32.1,39.02,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
