"","Scenario_ID","Year","ServiceCat","ClinicalOrNon","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,"Campaign","Non-clinical",307.63,333.4,357.068,378.8,408.81,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"2","ComprehensiveModel",2021,"Family planning","Clinical",174.93,185.95,193.806,202,216.06,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"3","ComprehensiveModel",2021,"First aid","Clinical",0.6,0.8,0.914,1,1.2,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"4","ComprehensiveModel",2021,"HIV","Clinical",29.16,34.75,37.658,40.45,46.83,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"5","ComprehensiveModel",2021,"Immunization","Clinical",37.5325,39.75,41.5151666666667,43.3416666666667,46.2475,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"6","ComprehensiveModel",2021,"Malaria","Clinical",97.5008333333334,107.695833333333,114.6415,123.875,135.806666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"7","ComprehensiveModel",2021,"Mental health","Clinical",68.98,72.95,76.676,80.5,84.23,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"8","ComprehensiveModel",2021,"Model household program","Non-clinical",1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"9","ComprehensiveModel",2021,"NCDs","Clinical",868.939999999999,907.349999999999,938.222,966.850000000001,1008.1,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"10","ComprehensiveModel",2021,"NTDs","Clinical",41.18,46.35,51.202,55.45,62.82,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
