"","Scenario_ID","Year","Task_ID","ServiceCat","ClinicalOrNon","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","BasicModel",2021,"DPC.Asth.126","NCDs","Clinical",0.15,0.166666666666667,0.173333333333333,0.183333333333333,0.2,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"2","BasicModel",2021,"DPC.Cncr.118","NCDs","Clinical",4.23333333333333,4.46666666666667,4.60666666666667,4.76666666666667,5.06666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"3","BasicModel",2021,"DPC.Cncr.119C","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"4","BasicModel",2021,"DPC.Cncr.119D","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.02,0.0166666666666667,0.0333333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"5","BasicModel",2021,"DPC.Cncr.119E","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"6","BasicModel",2021,"DPC.Cncr.119F","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"7","BasicModel",2021,"DPC.Cncr.119G","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"8","BasicModel",2021,"DPC.Cncr.119H","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.03,0.0333333333333333,0.05,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"9","BasicModel",2021,"DPC.Cncr.119I","NCDs","Clinical",0.0333333333333333,0.0333333333333333,0.0433333333333333,0.05,0.0666666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"10","BasicModel",2021,"DPC.Cncr.119J","NCDs","Clinical",0.0166666666666667,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.05,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"11","BasicModel",2021,"DPC.Cncr.119K","NCDs","Clinical",0.05,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0833333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"12","BasicModel",2021,"DPC.Dbt.124","NCDs","Clinical",4.76666666666667,4.81666666666667,4.97666666666667,5.03333333333333,5.4,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"13","BasicModel",2021,"DPC.Dbt.125A","NCDs","Clinical",0.2,0.2,0.22,0.25,0.25,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"14","BasicModel",2021,"DPC.Dbt.125B","NCDs","Clinical",0.116666666666667,0.116666666666667,0.14,0.15,0.183333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"15","BasicModel",2021,"DPC.Dbt.125C","NCDs","Clinical",0.116666666666667,0.116666666666667,0.136666666666667,0.15,0.166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"16","BasicModel",2021,"DPC.Dbt.125D","NCDs","Clinical",0.0833333333333333,0.0833333333333333,0.0966666666666667,0.1,0.116666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"17","BasicModel",2021,"DPC.Dbt.125E","NCDs","Clinical",0.0666666666666667,0.0666666666666667,0.0733333333333333,0.0833333333333333,0.0833333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"18","BasicModel",2021,"DPC.Dbt.125F","NCDs","Clinical",0.0333333333333333,0.0666666666666667,0.06,0.0666666666666667,0.0666666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"19","BasicModel",2021,"DPC.FA.basic","First aid","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"20","BasicModel",2021,"DPC.Hyp.121","NCDs","Clinical",10.8,11.05,12.1933333333333,13.0833333333333,14.3666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"21","BasicModel",2021,"DPC.Hyp.122A","NCDs","Clinical",0.633333333333333,0.666666666666667,0.693333333333333,0.733333333333333,0.733333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"22","BasicModel",2021,"DPC.Hyp.122B","NCDs","Clinical",0.733333333333333,0.783333333333333,0.81,0.833333333333333,0.916666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"23","BasicModel",2021,"DPC.Hyp.122C","NCDs","Clinical",0.633333333333333,0.633333333333333,0.7,0.733333333333333,0.816666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"24","BasicModel",2021,"DPC.Hyp.122D","NCDs","Clinical",0.383333333333333,0.466666666666667,0.503333333333333,0.5,0.683333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"25","BasicModel",2021,"DPC.Hyp.122E","NCDs","Clinical",0.366666666666667,0.416666666666667,0.456666666666667,0.483333333333333,0.583333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"26","BasicModel",2021,"DPC.Hyp.122F","NCDs","Clinical",0.416666666666667,0.433333333333333,0.483333333333333,0.5,0.583333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
