"","Scenario_ID","Year","Task_ID","ServiceCat","ClinicalOrNon","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,"DPC.Asth.126","NCDs","Clinical",0.533333333333333,0.65,0.713666666666667,0.7875,0.884166666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"2","ComprehensiveModel",2021,"DPC.Asth.128","NCDs","Clinical",0.133333333333333,0.15,0.174166666666667,0.183333333333333,0.233333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"3","ComprehensiveModel",2021,"DPC.Cncr.116","NCDs","Clinical",1.315,1.41666666666667,1.53016666666667,1.61666666666667,1.7675,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"4","ComprehensiveModel",2021,"DPC.Cncr.118","NCDs","Clinical",3.79916666666667,4.14583333333333,4.46816666666667,4.8,5.105,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"5","ComprehensiveModel",2021,"DPC.Cncr.119C","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0170138888888889,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"6","ComprehensiveModel",2021,"DPC.Cncr.119D","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"7","ComprehensiveModel",2021,"DPC.Cncr.119E","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0175,0.0166666666666667,0.0174999999999992,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"8","ComprehensiveModel",2021,"DPC.Cncr.119F","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"9","ComprehensiveModel",2021,"DPC.Cncr.119G","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0168333333333333,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"10","ComprehensiveModel",2021,"DPC.Cncr.119H","NCDs","Clinical",0.0166666666666667,0.0333333333333333,0.0373333333333333,0.05,0.05,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"11","ComprehensiveModel",2021,"DPC.Cncr.119I","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0268333333333333,0.0333333333333333,0.05,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"12","ComprehensiveModel",2021,"DPC.Cncr.119J","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.017,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"13","ComprehensiveModel",2021,"DPC.Cncr.119K","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0281666666666667,0.0333333333333333,0.05,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"14","ComprehensiveModel",2021,"DPC.Dbt.124","NCDs","Clinical",4.01333333333333,4.425,4.69166666666667,4.9,5.38333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"15","ComprehensiveModel",2021,"DPC.Dbt.125A","NCDs","Clinical",0.1825,0.2,0.224333333333333,0.2375,0.283333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"16","ComprehensiveModel",2021,"DPC.Dbt.125B","NCDs","Clinical",0.1,0.116666666666667,0.125,0.133333333333333,0.15,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"17","ComprehensiveModel",2021,"DPC.Dbt.125C","NCDs","Clinical",0.116666666666667,0.133333333333333,0.1495,0.166666666666667,0.2,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"18","ComprehensiveModel",2021,"DPC.Dbt.125D","NCDs","Clinical",0.0833333333333333,0.0833333333333333,0.101,0.116666666666667,0.133333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"19","ComprehensiveModel",2021,"DPC.Dbt.125E","NCDs","Clinical",0.05,0.05,0.0618333333333333,0.0666666666666667,0.0833333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"20","ComprehensiveModel",2021,"DPC.Dbt.125F","NCDs","Clinical",0.0166666666666667,0.0333333333333333,0.0318333333333333,0.0333333333333333,0.0333333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"21","ComprehensiveModel",2021,"DPC.FA.adv","First aid","Clinical",0.0166666666666667,0.0166666666666667,0.0168333333333333,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"22","ComprehensiveModel",2021,"DPC.FA.basic","First aid","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"23","ComprehensiveModel",2021,"DPC.Hyp.121","NCDs","Clinical",9.3325,10.55,11.3013333333333,11.9291666666667,13.2025,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"24","ComprehensiveModel",2021,"DPC.Hyp.122A","NCDs","Clinical",0.6,0.716666666666667,0.7875,0.866666666666667,0.967499999999999,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"25","ComprehensiveModel",2021,"DPC.Hyp.122B","NCDs","Clinical",0.565833333333333,0.616666666666667,0.7055,0.7875,0.916666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"26","ComprehensiveModel",2021,"DPC.Hyp.122C","NCDs","Clinical",0.581666666666667,0.65,0.7245,0.7875,0.917499999999999,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"27","ComprehensiveModel",2021,"DPC.Hyp.122D","NCDs","Clinical",0.4,0.466666666666667,0.511,0.55,0.617499999999999,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"28","ComprehensiveModel",2021,"DPC.Hyp.122E","NCDs","Clinical",0.316666666666667,0.366666666666667,0.400333333333333,0.433333333333333,0.5,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"29","ComprehensiveModel",2021,"DPC.Hyp.122F","NCDs","Clinical",0.2,0.216666666666667,0.254,0.283333333333333,0.333333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"30","ComprehensiveModel",2021,"DPC.MH.130B","Mental health","Clinical",1.08333333333333,1.31666666666667,1.47633333333333,1.65416666666667,1.83416666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"31","ComprehensiveModel",2021,"DPC.MH.130C","Mental health","Clinical",1.09916666666667,1.28333333333333,1.41083333333333,1.5375,1.78333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"32","ComprehensiveModel",2021,"DPC.MH.130D","Mental health","Clinical",0.616666666666667,0.7,0.770166666666667,0.8375,0.95,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"33","ComprehensiveModel",2021,"DPC.MH.130E","Mental health","Clinical",0.466666666666667,0.516666666666667,0.574666666666667,0.616666666666667,0.700833333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"34","ComprehensiveModel",2021,"DPC.MH.130F","Mental health","Clinical",0.316666666666667,0.366666666666667,0.400666666666667,0.433333333333333,0.484166666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"35","ComprehensiveModel",2021,"DPC.Mlr.102","Campaign","Non-clinical",4.53083333333333,5.39583333333333,5.938,6.525,7.33333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"36","ComprehensiveModel",2021,"DPC.Mlr.103A","Malaria","Clinical",0.05,0.05,0.0751805555555556,0.0833333333333333,0.133333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
"37","ComprehensiveModel",2021,"DPC.Mlr.103B","Malaria","Clinical",0.05,0.05,0.0709861111111111,0.0833333333333333,0.116666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Somali",NA
